name;birthday;customer;orderdate;product;units;unitprice
Johnny;1970-11-05;Provider Alpha Vision Limited;2016-09-28 09:14:17.523487;Harry Potter book;7;31,8
Dee;1981-03-04;Technology Inc;2016-09-26 09:14:17.523507;Thriller record;15;14,18
Racheal;1983-12-30;Construction Building Industries;2016-10-20 09:14:17.523527;PlayStation;32;226,34
Andrea;1964-10-25;North Telecom Co;2016-10-04 09:14:17.523547;Rubik’s Cube;27;17,67
Meaghan;1980-01-20;Contract Medicine LLC;2016-10-19 09:14:17.523567;iPhone;34;864,92
Deandre;1960-01-15;Studio Galaxy People Agency;2016-10-12 09:14:17.523587;Rubik’s Cube;22;17,37
Kermit;1984-03-22;Electronic Future Incorporated;2016-10-14 09:14:17.523606;Harry Potter book;2;22,87
Denver;1977-05-05;Interactive Incorporated;2016-10-11 09:14:17.523626;Corolla;39;23357,87
Rosendo;1985-01-20;Studio Interactive Agency;2016-09-29 09:14:17.523646;Star Wars;37;9,55
Otto;1964-12-01;Telecom Technology Limited;2016-10-01 09:14:17.523665;iPhone;29;811,95
Alden;1983-07-29;Hardware Group;2016-10-17 09:14:17.523685;iPad;24;385,23
Garret;1977-04-14;Galaxy Direct Agency;2016-10-03 09:14:17.523706;iPad;5;629,45
Pasquale;1987-09-21;Max Application Star Limited;2016-10-19 09:14:17.523726;Harry Potter book;12;14,56
Bill;1973-06-08;Direct Corporation;2016-09-30 09:14:17.523746;Harry Potter book;42;14,39
Marina;1955-02-05;Power Incorporated;2016-10-12 09:14:17.523765;Harry Potter book;32;27,84
Mel;1971-12-08;Universal Adventure Agency;2016-09-29 09:14:17.523785;Corolla;34;20120,44
Tristan;1984-07-31;Consulting Resource Group;2016-09-26 09:14:17.523806;Harry Potter book;15;23,39
Chiquita;1981-03-23;Virtual LLC;2016-10-09 09:14:17.523825;Rubik’s Cube;1;18,8
Chelsey;1979-03-06;Direct Agency;2016-09-29 09:14:17.523845;Star Wars;10;9,01
Earlene;1986-04-29;Data Star Agency;2016-10-20 09:14:17.523865;banana;38;10,0
Fatima;1973-12-26;West Industries;2016-10-15 09:14:17.523884;Lipitor;6;10,46
Sandy;1979-04-24;Research Co;2016-10-01 09:14:17.523904;banana;50;10,0
Joesph;1972-03-20;Direct Organization;2016-10-17 09:14:17.523924;iPhone;17;599,4
Mari;1972-10-23;Consulting Federated Vision Agency;2016-10-15 09:14:17.523946;Star Wars;25;9,42
Sabina;1986-10-08;Resource LLC;2016-10-18 09:14:17.523966;Harry Potter book;42;13,05
Darren;1971-02-14;Atlantic Organization;2016-09-29 09:14:17.523986;Lipitor;10;11,91
Kendrick;1976-11-21;Construction Innovation LLC;2016-10-12 09:14:17.524006;Star Wars;28;10,11
Laura;1972-03-18;Net Medicine Solutions Corporation;2016-10-16 09:14:17.524026;Lipitor;13;10,39
Jaclyn;1978-08-30;Galaxy Contract LLC;2016-09-29 09:14:17.524048;iPad;6;825,84
Danelle;1964-12-06;South Virtual Signal Co;2016-10-02 09:14:17.524069;Corolla;2;24660,08
Marybeth;1980-09-14;Net Alpha Future Corporation;2016-10-02 09:14:17.524090;PlayStation;26;228,91
Dong;1972-01-29;South Industries;2016-09-27 09:14:17.524110;PlayStation;33;261,57
Dorene;1995-03-17;Bell Resource Venture LLC;2016-09-26 09:14:17.524130;Thriller record;50;17,28
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-09-28 09:14:17.524149;Lipitor;43;10,75
Joshua;1958-02-21;Software Alpha North Group;2016-09-30 09:14:17.524169;iPad;30;436,75
Marta;1976-02-19;Industries Net Signal Organization;2016-10-02 09:14:17.524188;banana;35;10,0
Jan;1974-05-11;Direct Corporation;2016-10-20 09:14:17.524208;Lipitor;49;10,72
Elsa;1977-05-04;Adventure Software Systems Incorporated;2016-10-16 09:14:17.524227;Lipitor;46;11,2
Tricia;1979-10-19;Application Star General Incorporated;2016-09-27 09:14:17.524247;Lipitor;39;10,01
Lonnie;1986-02-15;Studio South LLC;2016-10-10 09:14:17.524273;Lipitor;40;11,94
Jere;1978-10-09;Building Agency;2016-10-17 09:14:17.524295;Star Wars;28;10,99
Adolfo;1985-06-10;Speed Inc;2016-10-06 09:14:17.524316;iPad;7;647,82
Jaime;1978-03-08;Net Group;2016-10-02 09:14:17.524339;Rubik’s Cube;33;16,45
Otto;1996-04-25;Graphics International;2016-10-04 09:14:17.524408;Lipitor;11;11,34
Sandy;1975-05-18;Universal Star Incorporated;2016-10-09 09:14:17.524442;Corolla;5;21021,45
Adolfo;1985-06-10;Speed Inc;2016-10-19 09:14:17.524466;Corolla;40;20627,27
Tobias;1979-07-04;Adventure Industries;2016-10-18 09:14:17.524488;PlayStation;15;233,66
Otto;1964-12-01;Telecom Technology Limited;2016-10-06 09:14:17.524509;Lipitor;14;11,19
Ilene;1971-08-27;Studio Organization;2016-09-30 09:14:17.524530;banana;39;10,0
Dorothea;1952-10-29;Research Federated Organization;2016-10-19 09:14:17.524551;iPhone;33;483,7
Ruben;1966-06-26;Data West Limited;2016-10-19 09:14:17.524572;iPhone;26;793,69
Augusta;1986-06-27;Research Speed Corporation;2016-10-11 09:14:17.524592;Corolla;37;22791,18
Roderick;1990-11-05;Electronics Industries;2016-10-13 09:14:17.524616;iPhone;8;580,39
Dong;1972-01-29;South Industries;2016-09-30 09:14:17.524637;iPhone;42;533,62
Teressa;1985-08-08;Consulting Telecom Net Incorporated;2016-10-15 09:14:17.524659;Corolla;38;21367,01
Adela;1970-12-17;Application Venture Vision Agency;2016-10-10 09:14:17.524679;Corolla;38;21436,37
Arden;1969-09-04;Pacific Signal Incorporated;2016-10-03 09:14:17.524699;Lipitor;46;10,2
Matthew;1981-12-16;Universal Organization;2016-10-04 09:14:17.524719;banana;31;10,0
Jewel;1986-07-12;Bell Incorporated;2016-10-16 09:14:17.524739;iPhone;14;532,91
Chester;1984-05-31;Federated Research Net Group;2016-10-04 09:14:17.524760;Harry Potter book;6;8,38
Zane;1981-10-27;South Inc;2016-10-09 09:14:17.524781;Star Wars;11;8,5
Robert;1977-08-15;Star Adventure Corporation;2016-10-13 09:14:17.524801;Harry Potter book;23;15,85
Jere;1978-10-09;Building Agency;2016-10-04 09:14:17.524821;Lipitor;9;11,61
Bertram;1979-12-03;Galaxy Electronics Incorporated;2016-10-17 09:14:17.524841;Harry Potter book;19;5,45
Maxwell;1970-10-21;Star Federated Organization;2016-10-19 09:14:17.524862;Corolla;24;21926,54
Sandy;1975-05-18;Universal Star Incorporated;2016-10-13 09:14:17.524881;PlayStation;17;257,39
Mike;1969-05-10;Pacific Software Inc;2016-10-02 09:14:17.524902;Thriller record;48;13,48
Danny;1982-11-10;Atlantic Star Organization;2016-10-10 09:14:17.524921;PlayStation;45;208,81
Brandi;1967-05-13;Electronics Construction Agency;2016-10-05 09:14:17.524941;Rubik’s Cube;39;16,8
Debrah;1985-01-02;Software Building Speed Organization;2016-09-30 09:14:17.524961;banana;6;10,0
Alden;1983-07-29;Hardware Group;2016-10-20 09:14:17.524981;iPad;23;605,68
Leola;1976-04-30;Application Venture Organization;2016-10-17 09:14:17.525001;iPhone;22;697,76
Melanie;1971-07-15;Contract Construction Industries;2016-10-17 09:14:17.525021;Rubik’s Cube;31;18,13
Ilene;1971-08-27;Studio Organization;2016-10-16 09:14:17.525040;PlayStation;47;207,25
Derrick;1985-05-04;Construction Analysis Limited;2016-10-17 09:14:17.525060;Thriller record;7;9,65
Zack;1987-04-23;General Hardware Limited;2016-10-04 09:14:17.525080;Corolla;44;23301,81
Rena;1983-05-19;Interactive Provider Resource Agency;2016-10-02 09:14:17.525100;Harry Potter book;3;13,62
Dee;1979-01-05;Digital Resource Inc;2016-10-13 09:14:17.525120;Corolla;41;23983,3
Estela;1970-09-01;Federated Electronic Solutions Corporation;2016-10-20 09:14:17.525143;iPhone;31;609,3
Ashleigh;1980-12-30;Galaxy International;2016-10-20 09:14:17.525164;Harry Potter book;34;32,65
Tanner;1990-04-27;Direct Co;2016-09-29 09:14:17.525184;Rubik’s Cube;22;18,26
Sasha;1986-05-08;Power LLC;2016-10-14 09:14:17.525204;Rubik’s Cube;12;16,02
Julia;1981-07-06;Architecture Net Digital Incorporated;2016-10-05 09:14:17.525224;iPad;14;832,23
Darrick;1954-01-22;People Corporation;2016-10-02 09:14:17.525244;iPhone;8;858,01
Drew;1968-03-13;Architecture Industries;2016-10-04 09:14:17.525265;banana;5;10,0
Vince;1981-03-23;Direct Organization;2016-10-17 09:14:17.525284;Lipitor;9;10,88
Jordan;1978-07-30;Vision Corporation;2016-09-27 09:14:17.525305;Harry Potter book;1;30,34
Zane;1981-12-31;Virtual Corporation;2016-10-09 09:14:17.525324;PlayStation;47;287,42
Marta;1976-02-19;Industries Net Signal Organization;2016-10-19 09:14:17.525345;Rubik’s Cube;33;16,21
Rubye;1969-04-22;Signal Star Industries;2016-10-13 09:14:17.525365;Thriller record;29;12,89
Loren;1971-02-13;Venture Construction Virtual Group;2016-10-01 09:14:17.525384;Corolla;49;21261,01
Van;1966-03-26;Architecture Systems Analysis Co;2016-10-05 09:14:17.525404;Corolla;29;22934,96
Cathie;1973-02-26;Adventure South North Limited;2016-09-28 09:14:17.525424;Thriller record;14;18,46
Mabel;1969-07-20;Advanced Group;2016-10-18 09:14:17.525446;Lipitor;26;11,58
Chiquita;1981-03-23;Virtual LLC;2016-10-15 09:14:17.525466;Rubik’s Cube;45;17,55
David;1952-01-18;Internet Organization;2016-10-13 09:14:17.525486;banana;45;10,0
Racheal;1983-12-30;Construction Building Industries;2016-10-08 09:14:17.525507;Corolla;35;20786,36
Veda;1982-01-12;East Limited;2016-10-09 09:14:17.525527;banana;36;10,0
Daryl;1973-10-06;Max Organization;2016-10-17 09:14:17.525546;banana;4;10,0
Tanner;1990-04-27;Direct Co;2016-10-18 09:14:17.525566;Lipitor;26;11,13
Hanna;1979-08-18;Building Signal Limited;2016-10-12 09:14:17.525586;iPhone;3;439,13
Garth;1979-10-30;Hill Data Agency;2016-10-15 09:14:17.525606;Lipitor;9;11,42
Ashleigh;1980-12-30;Galaxy International;2016-10-09 09:14:17.525625;Harry Potter book;30;29,02
Chester;1984-05-31;Federated Research Net Group;2016-09-26 09:14:17.525646;Star Wars;25;10,43
Aurelio;1976-08-25;Medicine Galaxy Limited;2016-10-12 09:14:17.525666;Corolla;33;20379,9
Wilburn;1979-07-11;Solutions Organization;2016-09-27 09:14:17.525686;PlayStation;16;227,02
Louella;1984-01-27;Star Inc;2016-10-05 09:14:17.525706;Lipitor;8;10,9
Rosario;1979-09-18;People Inc;2016-09-28 09:14:17.525726;Star Wars;36;11,72
Wayne;1968-11-28;Electronic Frontier Inc;2016-10-19 09:14:17.525747;Harry Potter book;26;21,18
Darcy;1970-06-28;Technology Telecom Limited;2016-10-13 09:14:17.525767;Thriller record;42;8,04
Kennith;1988-01-08;Provider Electronic Corporation;2016-10-14 09:14:17.525786;iPad;3;584,83
Leola;1976-04-30;Application Venture Organization;2016-10-12 09:14:17.525810;Star Wars;44;11,99
Rosario;1979-09-18;People Inc;2016-09-28 09:14:17.525830;banana;48;10,0
Kenneth;1975-12-23;Building Limited;2016-10-10 09:14:17.525850;Harry Potter book;29;12,68
Rashad;1982-10-11;West Construction Network Corporation;2016-10-06 09:14:17.525872;Lipitor;6;10,37
Latosha;1970-10-11;Signal People Telecom Inc;2016-10-17 09:14:17.525895;iPad;7;1092,46
Lee;1981-02-11;General Galaxy International;2016-10-17 09:14:17.525915;Lipitor;46;10,31
Deandre;1958-06-18;Alpha Organization;2016-10-10 09:14:17.525935;banana;45;10,0
Curt;1983-06-26;Research International;2016-10-16 09:14:17.525955;iPhone;43;616,07
Latosha;1970-10-11;Signal People Telecom Inc;2016-09-28 09:14:17.525975;Star Wars;50;11,15
Chad;1993-07-19;Direct Group;2016-10-16 09:14:17.525995;Harry Potter book;2;34,07
Otto;1996-04-25;Graphics International;2016-10-08 09:14:17.526014;Corolla;22;24056,39
Sabrina;1983-10-18;Star Atlantic Provider Limited;2016-09-30 09:14:17.526034;iPhone;39;570,08
Olen;1967-05-20;People Industries;2016-10-03 09:14:17.526054;Corolla;49;23817,99
Racheal;1983-12-30;Construction Building Industries;2016-10-16 09:14:17.526073;Rubik’s Cube;48;17,55
Aida;1980-02-19;Graphics Direct International;2016-10-13 09:14:17.526093;iPhone;15;567,72
Wilburn;1979-07-11;Solutions Organization;2016-09-28 09:14:17.526113;Thriller record;5;13,0
Max;1984-04-10;Network Bell Net Limited;2016-10-20 09:14:17.526133;banana;8;10,0
Virgilio;1987-06-28;West Direct Inc;2016-10-08 09:14:17.526155;PlayStation;2;212,59
Felipe;1995-04-19;Star Vision Organization;2016-09-29 09:14:17.526175;iPhone;11;525,85
Isiah;1987-05-15;Hardware Industries;2016-10-19 09:14:17.526195;Lipitor;32;10,22
Vincent;1981-09-03;Innovation Vision International;2016-10-08 09:14:17.526215;iPhone;22;502,29
Zane;1981-10-27;South Inc;2016-10-14 09:14:17.526235;PlayStation;24;246,22
Carlo;1993-07-27;Source Pacific Corporation;2016-10-08 09:14:17.526255;banana;33;10,0
Esteban;1998-08-27;Solutions Industries;2016-10-13 09:14:17.526275;Star Wars;7;8,52
Judy;1975-10-28;Electronics Innovation Consulting Inc;2016-10-07 09:14:17.526295;Harry Potter book;30;15,22
Shelly;1962-07-05;Building Agency;2016-09-27 09:14:17.526314;PlayStation;29;276,67
Ebony;1987-03-14;Design Studio Group;2016-10-08 09:14:17.526335;PlayStation;41;279,87
Vincent;1981-09-03;Innovation Vision International;2016-10-07 09:14:17.526355;Thriller record;42;18,17
Tosha;1973-03-08;Solutions Corporation;2016-09-26 09:14:17.526375;Corolla;40;21253,67
Edmund;1985-01-13;Studio Inc;2016-09-27 09:14:17.526396;PlayStation;31;256,29
Veda;1982-01-12;East Limited;2016-10-18 09:14:17.526416;PlayStation;35;241,28
Son;1976-07-22;Data Organization;2016-10-01 09:14:17.526436;banana;30;10,0
Jess;1968-05-10;Star Application Source Corporation;2016-10-01 09:14:17.526455;banana;34;10,0
Jaime;1978-03-08;Net Group;2016-10-16 09:14:17.526475;Rubik’s Cube;32;18,71
Racheal;1980-10-21;Technology Incorporated;2016-10-04 09:14:17.526495;Harry Potter book;11;32,28
Kristin;1973-10-21;Galaxy Design Corporation;2016-10-07 09:14:17.526515;Rubik’s Cube;29;17,44
Esteban;1998-08-27;Solutions Industries;2016-10-05 09:14:17.526535;PlayStation;2;224,81
Reta;1968-11-17;Interactive Power Inc;2016-10-03 09:14:17.526555;Rubik’s Cube;19;16,09
Issac;1953-02-23;Building International;2016-10-17 09:14:17.526575;iPhone;25;619,57
Lee;1981-02-11;General Galaxy International;2016-09-30 09:14:17.526595;Harry Potter book;37;13,05
Junior;1979-08-19;Source Internet Inc;2016-09-27 09:14:17.526614;Harry Potter book;29;12,31
Kaitlyn;1986-07-31;Telecom Inc;2016-10-20 09:14:17.526634;banana;23;10,0
Dee;1981-03-04;Technology Inc;2016-10-16 09:14:17.526654;PlayStation;4;223,07
Patrick;1991-04-13;Alpha Vision Venture Co;2016-10-18 09:14:17.526674;banana;18;10,0
Delmer;1996-10-05;Data Advanced Agency;2016-10-14 09:14:17.526694;Lipitor;50;10,34
Derrick;1985-05-04;Construction Analysis Limited;2016-10-15 09:14:17.526714;iPad;10;831,82
Kaitlyn;1986-07-31;Telecom Inc;2016-10-06 09:14:17.526735;Harry Potter book;10;6,52
Geraldo;1985-11-07;Solutions Group;2016-10-04 09:14:17.526755;Corolla;1;21031,83
Dorothea;1952-10-29;Research Federated Organization;2016-10-14 09:14:17.526775;banana;29;10,0
Kenneth;1975-12-23;Building Limited;2016-10-16 09:14:17.526794;Harry Potter book;14;6,31
Frederick;1983-07-24;Building Max East Inc;2016-10-13 09:14:17.526814;banana;23;10,0
Louella;1984-01-27;Star Inc;2016-10-07 09:14:17.526834;Harry Potter book;9;33,23
Eduardo;1983-09-02;Software Limited;2016-10-18 09:14:17.526854;Lipitor;37;11,05
Serena;1979-05-07;Hardware Star Agency;2016-10-08 09:14:17.526875;Rubik’s Cube;27;15,6
Julia;1985-10-20;Power Network LLC;2016-10-11 09:14:17.526895;banana;19;10,0
Carlo;1993-07-27;Source Pacific Corporation;2016-10-11 09:14:17.526914;iPhone;18;833,97
Shelly;1962-07-05;Building Agency;2016-10-19 09:14:17.526934;Thriller record;12;8,24
Dominick;1979-07-26;Solutions Co;2016-09-26 09:14:17.526953;Harry Potter book;36;16,1
Gay;1978-01-27;Interactive Star Organization;2016-10-12 09:14:17.526973;Lipitor;12;10,11
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-06 09:14:17.526996;Thriller record;12;8,84
Rosendo;1985-01-20;Studio Interactive Agency;2016-10-16 09:14:17.527016;Rubik’s Cube;23;16,49
Lela;1981-03-04;Alpha Incorporated;2016-10-16 09:14:17.527037;Harry Potter book;42;15,99
Herbert;1984-12-04;Internet Incorporated;2016-10-16 09:14:17.527057;Rubik’s Cube;44;18,58
Johnny;1970-11-05;Provider Alpha Vision Limited;2016-09-26 09:14:17.527076;banana;25;10,0
Nora;1982-05-31;Net Speed Analysis Corporation;2016-10-19 09:14:17.527098;iPhone;44;827,0
Estella;1990-08-03;Resource Group;2016-10-08 09:14:17.527119;Star Wars;18;9,56
Elias;1985-10-20;People Universal Organization;2016-10-09 09:14:17.527140;Corolla;1;20972,98
Shelly;1962-07-05;Building Agency;2016-09-28 09:14:17.527162;iPad;29;467,36
Debrah;1985-01-02;Software Building Speed Organization;2016-10-03 09:14:17.527185;Thriller record;7;11,8
Chiquita;1981-03-23;Virtual LLC;2016-10-12 09:14:17.527206;Thriller record;47;13,89
Marina;1955-02-05;Power Incorporated;2016-10-10 09:14:17.527227;Thriller record;8;14,92
Sasha;1986-05-08;Power LLC;2016-09-26 09:14:17.527246;Corolla;13;23115,56
Venita;1982-10-08;Star LLC;2016-09-29 09:14:17.527266;Rubik’s Cube;27;18,68
Marybeth;1980-09-14;Net Alpha Future Corporation;2016-10-07 09:14:17.527286;Harry Potter book;20;20,0
Tyree;1984-11-03;Electronic Atlantic West Inc;2016-09-28 09:14:17.527306;Corolla;46;20968,88
Man;1986-02-09;Bell Max Medicine Inc;2016-09-29 09:14:17.527328;iPhone;47;653,15
Garret;1977-04-14;Galaxy Direct Agency;2016-10-03 09:14:17.527349;Lipitor;35;10,99
Eduardo;1983-09-02;Software Limited;2016-10-06 09:14:17.527370;iPhone;2;501,09
Jami;1989-03-13;Star LLC;2016-10-12 09:14:17.527389;Harry Potter book;11;11,69
Lela;1981-03-04;Alpha Incorporated;2016-10-15 09:14:17.527409;PlayStation;18;262,61
Willa;1957-04-19;Innovation Systems Co;2016-10-05 09:14:17.527428;Star Wars;24;8,75
Eusebio;1969-01-08;Universal Industries;2016-10-01 09:14:17.527448;Corolla;3;21763,74
Williams;1987-08-12;Software Corporation;2016-10-03 09:14:17.527469;iPad;42;972,07
Issac;1953-02-23;Building International;2016-10-12 09:14:17.527489;Harry Potter book;45;34,02
Alden;1983-01-05;People Industries;2016-10-15 09:14:17.527508;banana;34;10,0
Julia;1985-10-20;Power Network LLC;2016-10-06 09:14:17.527529;Corolla;27;23924,98
Michael;1962-11-05;Galaxy Federated Limited;2016-10-04 09:14:17.527549;Corolla;37;23798,42
Bill;1973-06-08;Direct Corporation;2016-10-08 09:14:17.527568;Lipitor;18;11,14
Veda;1982-01-12;East Limited;2016-10-06 09:14:17.527588;Corolla;35;23157,04
Junior;1979-08-19;Source Internet Inc;2016-10-19 09:14:17.527608;Rubik’s Cube;38;15,76
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-10-07 09:14:17.527628;Thriller record;31;16,09
Emmitt;1975-09-24;People Interactive Industries;2016-09-28 09:14:17.527648;Corolla;32;23135,56
Olen;1967-05-20;People Industries;2016-10-04 09:14:17.527668;Lipitor;41;11,35
Allene;1982-08-06;Adventure Network Co;2016-10-20 09:14:17.527689;iPad;36;977,21
Helen;1995-02-07;West Organization;2016-10-10 09:14:17.527709;PlayStation;27;208,53
Virgilio;1987-06-28;West Direct Inc;2016-10-17 09:14:17.527729;Corolla;22;24945,35
Jewel;1986-07-12;Bell Incorporated;2016-10-06 09:14:17.527749;Harry Potter book;9;34,14
Tyree;1984-11-03;Electronic Atlantic West Inc;2016-09-28 09:14:17.527768;iPad;20;763,14
Marybeth;1980-09-14;Net Alpha Future Corporation;2016-10-01 09:14:17.527789;Rubik’s Cube;35;18,3
Mohamed;1978-05-22;Design Star Industries;2016-10-12 09:14:17.527808;Rubik’s Cube;17;17,88
Darrick;1954-01-22;People Corporation;2016-10-17 09:14:17.527828;iPhone;20;504,18
Rubye;1969-04-22;Signal Star Industries;2016-10-18 09:14:17.527848;Rubik’s Cube;34;17,19
Edwardo;1987-03-12;Solutions Co;2016-10-07 09:14:17.527867;Corolla;16;22665,89
Rory;1996-07-04;Bell Innovation International;2016-10-18 09:14:17.527887;banana;49;10,0
Jami;1989-03-13;Star LLC;2016-10-12 09:14:17.527907;Lipitor;31;10,98
Maryanne;1985-05-06;North LLC;2016-10-15 09:14:17.527927;banana;6;10,0
Jami;1989-03-13;Star LLC;2016-10-14 09:14:17.527946;Rubik’s Cube;14;16,79
Rosario;1994-09-13;Solutions LLC;2016-10-16 09:14:17.527966;Harry Potter book;15;12,05
Marta;1976-02-19;Industries Net Signal Organization;2016-10-19 09:14:17.527986;Harry Potter book;3;8,64
Cordell;1954-07-14;Building Inc;2016-09-30 09:14:17.528006;iPhone;7;793,84
Jean;1969-05-24;Industries Organization;2016-10-06 09:14:17.528026;Thriller record;18;15,65
Jaime;1978-03-08;Net Group;2016-10-05 09:14:17.528045;Harry Potter book;12;6,74
Estela;1970-09-01;Federated Electronic Solutions Corporation;2016-09-26 09:14:17.528065;iPad;35;1001,28
Issac;1953-02-23;Building International;2016-10-04 09:14:17.528088;Rubik’s Cube;1;15,81
Chance;1982-11-24;Max South Venture Organization;2016-10-03 09:14:17.528109;Corolla;40;23469,16
